URL,Amazon Info,Discounted Price,Image URL,More Image Links,Model Name,Details,More Details,Positive,Average,Negative
https://www.amazon.in/dp/B0CL5GKYX8,MRP: ₹11999 | DISCOUNT: 28% | PRICE: ₹8699 | URL: https://www.amazon.in/dp/B0CL5GKYX8,8699,https://m.media-amazon.com/images/I/51BXIzF30HL._SX679_.jpg,N/A,N/A,,,Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CHWZ86W2,MRP: ₹144900 | DISCOUNT: 5% | PRICE: ₹137600 | URL: https://www.amazon.in/dp/B0CHWZ86W2,137600,https://m.media-amazon.com/images/I/81SigpJN1KL._SX679_.jpg,N/A,iPhone 15 Pro,"Brand Apple
Operating System iOS
Memory Storage Capacity 256 GB
Screen Size 6.1 Inches
Model Name iPhone 15 Pro","FORGED IN TITANIUM — iPhone 15 Pro has a strong and light aerospace-grade titanium design with a textured matte-glass back. It also features a Ceramic Shield front that’s tougher than any smartphone glass. And it’s splash, water, and dust resistant.
ADVANCED DISPLAY — The 6.1” Super Retina XDR display with ProMotion ramps up refresh rates to 120Hz when you need exceptional graphics performance. Dynamic Island bubbles up alerts and Live Notifications. Plus, with Always-On display, your Lock Screen stays glanceable, so you don’t have to tap it to stay in the know.
GAME-CHANGING A17 PRO CHIP — A Pro-class GPU makes mobile games feel so immersive, with rich environments and realistic characters. A17 Pro is also incredibly efficient and helps to deliver amazing all-day battery life.
POWERFUL PRO CAMERA SYSTEM — Get incredible framing flexibility with 7 pro lenses. Capture super high-resolution photos with more color and detail using the 48MP Main camera. And take sharper close-ups from farther away.
CUSTOMIZABLE ACTION BUTTON — Action button is a fast track to your favorite feature. Just set the one you want, like Silent mode, Camera, Voice Memo, Shortcut, and more. Then press and hold to launch the action.",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0BDK63CBS,MRP: ₹89900 | DISCOUNT: 9% | PRICE: ₹81700 | URL: https://www.amazon.in/dp/B0BDK63CBS,81700,https://m.media-amazon.com/images/I/61YSNhAb00L._SX679_.jpg,N/A,N/A,"Brand Apple
Operating System iOS
Memory Storage Capacity 256 GB
Screen Size 6.7 Inches
Resolution 4K","16.95 cm (6.7-inch) Super Retina XDR display
Advanced camera system for better photos in any light
Cinematic mode now in 4K Dolby Vision up to 30 fps
Action mode for smooth, steady, handheld videos
Vital safety technology — Crash Detection calls for help when you can’t
All-day battery life and up to 26 hours of video playback
Industry-leading durability features with Ceramic Shield and water resistance

",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CS5ZZMN8,MRP: ₹74999 | DISCOUNT: 13% | PRICE: ₹64999 | URL: https://www.amazon.in/dp/B0CS5ZZMN8,64999,https://m.media-amazon.com/images/I/71IfBk7ET0L._SX679_.jpg,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/eeee77be-9b9e-4ff2-9f12-8be831af253c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/6da7ace4-77cd-4f9a-88ca-5563145eabc8.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/2d8d71e2-e577-44da-9799-39f4dba936e5.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/7ced6386-7eb3-4da8-8e46-be6d4f20d594.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/e6846b4f-58f0-4712-89fc-3ae988e51faf.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/b0cd0d85-47bd-400e-8b33-e2011beb96b8.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/91eb51ce-b21d-4fc5-907d-cd7e0c40a6e4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/628b884c-db13-4b42-9588-e489d2d40c74.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/d3e9b05d-83c9-441e-a1fd-617ffaaafd0c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/241f15cf-fc84-4ccf-b1fd-35191a28d1ab.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/b71197cf-0622-49a6-8112-46567d01889c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/3afa5309-a98f-4aae-b4d4-874650234647.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/86dbb5ab-6caf-4091-adbe-d11988c8f5b6.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/f2eb2341-4dc3-4137-9e36-c12dfc10091a.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/05962de1-3fa4-4e9c-b087-6b814226f573.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/345130a6-8c3a-4d5f-a3ea-37f5c9c601a5.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/49d9d375-fe71-49a4-8c24-8cd010967a2c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/1d8f6823-e43c-459e-94bd-64e94547750b.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/f267b684-e69e-4120-8373-9539de629042.__CR0,0,1464,600_PT0_SX1464_V1___.jpg",Snapdragon,"Brand Samsung
Operating System Android 14
RAM Memory Installed Size 8 GB
CPU Model Snapdragon
Memory Storage Capacity 128 GB","Easy to grip. Satisfying to hold. With their unified design and satin finish, Galaxy S24 feels as smooth as it looks.
They're the upgrades you've waited for. More screen. More battery. More processing power. There's so much more to love about Galaxy S24.
A true pixel powerhouse that will not disappoint. Ever. Snap high-res pics for that will no doubt withstand the test of time for years to come.
Search like never before with Circle to Search. Simply trace an object to get Google Search results. It's a new visual way to find what you're looking for.
Get quick language translation on your next phone call. That's right, AI helps you communicate outside your own language while you talk on the phone. And get this, it even works on messaging.",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CHWWNKS6,MRP: ₹109900 | DISCOUNT: 8% | PRICE: ₹101400 | URL: https://www.amazon.in/dp/B0CHWWNKS6,101400,https://m.media-amazon.com/images/I/71v2jVh6nIL._SX679_.jpg,N/A,iPhone 15,"Brand Apple
Operating System iOS
Memory Storage Capacity 512 GB
Screen Size 6.1 Inches
Model Name iPhone 15","DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more.
INNOVATIVE DESIGN — iPhone 15 features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.1"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14.
48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up.
NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot.
POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life.",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0BDJVX14D,MRP: ₹89900 | DISCOUNT: 9% | PRICE: ₹81700 | URL: https://www.amazon.in/dp/B0BDJVX14D,81700,https://m.media-amazon.com/images/I/716fAVud8PL._SX679_.jpg,N/A,N/A,"Brand Apple
Operating System iOS
Memory Storage Capacity 256 GB
Screen Size 6.7 Inches
Resolution 4K","16.95 cm (6.7-inch) Super Retina XDR display
Advanced camera system for better photos in any light
Cinematic mode now in 4K Dolby Vision up to 30 fps
Action mode for smooth, steady, handheld videos
Vital safety technology — Crash Detection calls for help when you can’t
All-day battery life and up to 26 hours of video playback
Industry-leading durability features with Ceramic Shield and water resistance

",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CHX7J4TL,MRP: ₹134900 | DISCOUNT: 5% | PRICE: ₹128200 | URL: https://www.amazon.in/dp/B0CHX7J4TL,128200,https://m.media-amazon.com/images/I/81CgtwSII3L._SX679_.jpg,N/A,iPhone 15 Pro,"Brand Apple
Operating System iOS
Memory Storage Capacity 128 GB
Screen Size 6.1 Inches
Model Name iPhone 15 Pro","FORGED IN TITANIUM — iPhone 15 Pro has a strong and light aerospace-grade titanium design with a textured matte-glass back. It also features a Ceramic Shield front that’s tougher than any smartphone glass. And it’s splash, water, and dust resistant.
ADVANCED DISPLAY — The 6.1” Super Retina XDR display with ProMotion ramps up refresh rates to 120Hz when you need exceptional graphics performance. Dynamic Island bubbles up alerts and Live Notifications. Plus, with Always-On display, your Lock Screen stays glanceable, so you don’t have to tap it to stay in the know.
GAME-CHANGING A17 PRO CHIP — A Pro-class GPU makes mobile games feel so immersive, with rich environments and realistic characters. A17 Pro is also incredibly efficient and helps to deliver amazing all-day battery life.
POWERFUL PRO CAMERA SYSTEM — Get incredible framing flexibility with 7 pro lenses. Capture super high-resolution photos with more color and detail using the 48MP Main camera. And take sharper close-ups from farther away.
CUSTOMIZABLE ACTION BUTTON — Action button is a fast track to your favorite feature. Just set the one you want, like Silent mode, Camera, Voice Memo, Shortcut, and more. Then press and hold to launch the action.",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0C9JFWBH7,MRP: ₹17999 | DISCOUNT: 31% | PRICE: ₹12499 | URL: https://www.amazon.in/dp/B0C9JFWBH7,12499,https://m.media-amazon.com/images/I/71tCOhEigtL._SX679_.jpg,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/932c0678-b1cb-4169-8ecc-166c3475a23f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/0a56c043-1cbd-460a-9d49-e0e0019fe14e.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/0432c6c6-cd7a-46e9-87a8-2e7ed05a3891.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/86d2e8e2-a248-40ef-b33e-94a8ea888dab.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/76e4e426-466a-4ee5-935b-22f93a15220d.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/b8d7f007-6137-4805-b0d3-f1a8ddfe4477.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/1fad1e90-bc8f-4b23-9b28-59b4649b91e7.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/e3f8021b-239e-4b23-b836-43060ba618b1.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/164bfffb-bc38-42cc-8645-b5f07cc18cfd.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/f5a51fd3-5089-4c98-965b-b4489e84a20f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/fb13d897-c7ad-44a6-b978-0989e59fe86c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/f6b38df8-214e-48ac-a03d-8cfbf5a266d2.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/76f0c512-824f-4b9e-a1ed-8806ff4021b5.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/322ba698-3a52-458d-8c46-064ce1fd90a4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/0106ab6a-d815-4045-a4bf-7633f06a672d.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/dd39041f-2991-4119-831a-2a6aed4c9542.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/4618424d-6a52-415a-ad70-dfdb497c92f6.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/1d9fce64-6c90-447a-862d-83f607f84898.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/c09eff16-80a2-43b8-bb28-142bc221d9ad.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/2e0757a9-f5d3-4251-a546-50c2b2df12c7.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/ad3de007-cc9b-48ec-b37d-c52d643f009c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg",Snapdragon,"Brand Redmi
Operating System MIUI 14, Android 13.0
RAM Memory Installed Size 6 GB
CPU Model Snapdragon
Memory Storage Capacity 128 GB","Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | 12GB of RAM including 6GB Virtual
Display: Large 17.24cm FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection
Camera: 50MP f/1.8 AI Dual camera with classic film filters, Film Frame, Portrait, Night Mode, 50MP mode, Time-lapse, Google lens | 8MP Selfie camera
5000mAh(typ) battery with 22.5W charger in-box
MIUI Dialer | MIUI 14 with Android 13 | Side fingerprint | IR blaster | 3.5mm Audio jack | IP53 rating",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0C9JFBGSJ,MRP: ₹19999 | DISCOUNT: 30% | PRICE: ₹13999 | URL: https://www.amazon.in/dp/B0C9JFBGSJ,13999,https://m.media-amazon.com/images/I/71UIZHHo5hL._SX679_.jpg,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/932c0678-b1cb-4169-8ecc-166c3475a23f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/0a56c043-1cbd-460a-9d49-e0e0019fe14e.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/0432c6c6-cd7a-46e9-87a8-2e7ed05a3891.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/86d2e8e2-a248-40ef-b33e-94a8ea888dab.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/76e4e426-466a-4ee5-935b-22f93a15220d.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/b8d7f007-6137-4805-b0d3-f1a8ddfe4477.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/1fad1e90-bc8f-4b23-9b28-59b4649b91e7.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/e3f8021b-239e-4b23-b836-43060ba618b1.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/164bfffb-bc38-42cc-8645-b5f07cc18cfd.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/f5a51fd3-5089-4c98-965b-b4489e84a20f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/fb13d897-c7ad-44a6-b978-0989e59fe86c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/f6b38df8-214e-48ac-a03d-8cfbf5a266d2.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/76f0c512-824f-4b9e-a1ed-8806ff4021b5.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/322ba698-3a52-458d-8c46-064ce1fd90a4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/0106ab6a-d815-4045-a4bf-7633f06a672d.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/dd39041f-2991-4119-831a-2a6aed4c9542.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/4618424d-6a52-415a-ad70-dfdb497c92f6.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/1d9fce64-6c90-447a-862d-83f607f84898.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/c09eff16-80a2-43b8-bb28-142bc221d9ad.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/2e0757a9-f5d3-4251-a546-50c2b2df12c7.__CR0,0,1464,600_PT0_SX1464_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/ad3de007-cc9b-48ec-b37d-c52d643f009c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg",Snapdragon,"Brand Redmi
Operating System MIUI 14, Android 13.0
RAM Memory Installed Size 8 GB
CPU Model Snapdragon
Memory Storage Capacity 8 GB","Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | 16GB of RAM including 8GB Virtual
Display: Large 17.24cm FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection
Camera: 50MP f/1.8 AI Dual camera with classic film filters, Film Frame, Portrait, Night Mode, 50MP mode, Time-lapse, Google lens | 8MP Selfie camera
5000mAh(typ) battery with 22.5W charger in-box
MIUI Dialer | MIUI 14 with Android 13 | Side fingerprint | IR blaster | 3.5mm Audio jack | IP53 rating",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CJ6T135W,MRP: ₹15999 | DISCOUNT: 41% | PRICE: ₹9499 | URL: https://www.amazon.in/dp/B0CJ6T135W,9499,https://m.media-amazon.com/images/I/51dGqSFNrDL._SX679_.jpg,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8f5bff63-7a4d-4fc4-97ab-2379f924a4d6.__CR0,21,1464,453_PT0_SX970_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/4363aad0-9556-49ea-9eb4-03bc6cad0210.__CR0,74,1464,453_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/1b598424-7210-4e26-8179-b2a19e99075a.__CR0,139,1464,453_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/47e89691-45d3-48ed-8fed-9a842dcbc0bb.__CR0,74,1464,453_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/89d72c6c-4aec-47c7-9c33-5116e39b8b93.__CR0,74,1464,453_PT0_SX970_V1___.png",Snapdragon,"Brand POCO
Operating System Android 13.0
RAM Memory Installed Size 4 GB
CPU Model Snapdragon
Memory Storage Capacity 128 GB","Processor: Snapdragon 4 Gen 2 Mobile Platform : Power efficient 4nm architecture | 8GB of RAM including 4GB TurboRAM
Display: Large 17.24cm FHD+ 90Hz AdaptiveSync display with Corning Gorilla Glass 3 Protection
Camera: 50MP f/1.8 AI Dual camera with classic film filters, Film Frame, Portrait, Night Mode, 50MP mode, Time-lapse, Google lens | 8MP Selfie camera
5000mAh(typ) battery with 22.5W charger in-box
MIUI Dialer | MIUI 14 with Android 13 | Side fingerprint | IR blaster | 3.5mm Audio jack | IP53 rating",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CC9CGLRL,MRP: ₹11999 | DISCOUNT: 27% | PRICE: ₹8790 | URL: https://www.amazon.in/dp/B0CC9CGLRL,8790,https://m.media-amazon.com/images/I/71OIHrRRCEL._SY879_.jpg,N/A,Snapdragon,"Brand realme
Operating System Android 13.0
RAM Memory Installed Size 4 GB
CPU Model Snapdragon
CPU Speed 2.2 GHz","In The Box : Handset, Adapter, USB Cable, Important Info Booklet with Warranty Card, Quick Guide, Sim Card Tool, Case Model Number : RMX3762 Model Name : C53 Color : Champion Gold Browse Type : Smartphones SIM Type : Dual Sim Hybrid Sim Slot : No Touchscreen : Yes OTG Compatible : Yes Quick ChargingY : es Display Size : 17.12 cm (6.74 inch) Resolution :1600 x 720 Pixel
Resolution Type : HD GPU : G57 Display Type : HD LCD Display Display Colors : 16.7 Million Operating System : Android 13 Processor Brand : Unisoc Processor Type : T612 Processor Core : Octa Core Primary Clock Speed : 1.82 GHz Secondary Clock Speed : 1.8 GHz Internal Storage : 128 GB RAM : 4 GB Expandable Storage : 2 TB Memory Card Slot Type : Dedicated Slot
Primary Camera Available : Yes Primary Camera : 108MP + 2MP Optical Zoom : No Secondary Camera Available : Yes Secondary Camera : 8MP Front Camera Warranty Summary : 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories Domestic Warranty1 Year Network Type : 2G, 3G, 4G HD Recording : Yes Full HD Recording : Yes Video Recording : Yes Width : 76.67 mm Height : 167.16 mm Depth : 7.99 mm Weight : 186 g",Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CGF3ZNGZ,MRP: ₹18999 | DISCOUNT: 19% | PRICE: ₹15449 | URL: https://www.amazon.in/dp/B0CGF3ZNGZ,15449,https://m.media-amazon.com/images/I/71HaxH9n63L._SX679_.jpg,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/5dfe7f15-0337-4f94-802e-78f124525633.__CR5,0,1491,1491_PT0_SX300_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/86dcb6b2-a866-47a0-a0a5-41f50b3ecb11.__CR1,0,1497,1497_PT0_SX300_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/009ff84c-165d-4f5b-96f4-2d7ac5b22583.__CR2,0,1496,1496_PT0_SX300_V1___.jpg|https://m.media-amazon.com/images/S/aplus-media-library-service-media/edade1d5-b7fb-49de-9408-5beddf0c291c.__CR0,0,970,300_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/46b9b79e-c016-484a-a93d-dcf245273d8b.__CR0,0,970,600_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/8c93ce50-f2c5-4932-b51c-f0349c30014d.__CR0,0,970,600_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/3c87e680-66c5-49c8-8f00-aa8909198893.__CR0,0,970,600_PT0_SX970_V1___.png|https://m.media-amazon.com/images/S/aplus-media-library-service-media/d1c7d3ff-466f-4ad8-8c27-daa54d71e2d3.__CR0,0,1500,1500_PT0_SX300_V1___.jpg",MediaTek Helio,"Brand realme
Operating System Android 13.0
RAM Memory Installed Size 8 GB
CPU Model MediaTek Helio
Memory Storage Capacity 128 GB",,Nothing found,Nothing found,Nothing found
https://www.amazon.in/dp/B0CHX2F5QT,MRP: ₹79900 | DISCOUNT: 11% | PRICE: ₹70999 | URL: https://www.amazon.in/dp/B0CHX2F5QT,70999,https://m.media-amazon.com/images/I/71d7rfSl0wL._SX679_.jpg,N/A,iPhone 15,"Brand Apple
Operating System iOS
Memory Storage Capacity 128 GB
Screen Size 6.1 Inches
Model Name iPhone 15","DYNAMIC ISLAND COMES TO IPHONE 15 — Dynamic Island bubbles up alerts and Live Activities — so you don’t miss them while you’re doing something else. You can see who’s calling, track your next ride, check your flight status, and so much more.
INNOVATIVE DESIGN — iPhone 15 features a durable color-infused glass and aluminum design. It’s splash, water, and dust resistant. The Ceramic Shield front is tougher than any smartphone glass. And the 6.1"" Super Retina XDR display is up to 2x brighter in the sun compared to iPhone 14.
48MP MAIN CAMERA WITH 2X TELEPHOTO — The 48MP Main camera shoots in super-high resolution. So it’s easier than ever to take standout photos with amazing detail. The 2x optical-quality Telephoto lets you frame the perfect close-up.
NEXT-GENERATION PORTRAITS — Capture portraits with dramatically more detail and color. Just tap to shift the focus between subjects — even after you take the shot.
POWERHOUSE A16 BIONIC CHIP — The superfast chip powers advanced features like computational photography, fluid Dynamic Island transitions, and Voice Isolation for phone calls. And A16 Bionic is incredibly efficient to help deliver great all-day battery life.",Nothing found,Nothing found,Nothing found
